Associated_count,Time,ID,Room_Capacity,Module,Registered_Students,Hour,Date,Room,Occupancy
21,15:02:04,152015-11-10B004,220,COMP20010,108.0,15,2015-11-10,B004,0.25
45,15:06:28,152015-11-10B004,220,COMP20010,108.0,15,2015-11-10,B004,0.25
64,15:10:59,152015-11-10B004,220,COMP20010,108.0,15,2015-11-10,B004,0.25
61,15:15:50,152015-11-10B004,220,COMP20010,108.0,15,2015-11-10,B004,0.25
61,15:20:48,152015-11-10B004,220,COMP20010,108.0,15,2015-11-10,B004,0.25
68,15:25:53,152015-11-10B004,220,COMP20010,108.0,15,2015-11-10,B004,0.25
68,15:30:55,152015-11-10B004,220,COMP20010,108.0,15,2015-11-10,B004,0.25
65,15:36:07,152015-11-10B004,220,COMP20010,108.0,15,2015-11-10,B004,0.25
67,15:41:07,152015-11-10B004,220,COMP20010,108.0,15,2015-11-10,B004,0.25
69,15:46:12,152015-11-10B004,220,COMP20010,108.0,15,2015-11-10,B004,0.25
34,15:51:49,152015-11-10B004,220,COMP20010,108.0,15,2015-11-10,B004,0.25
11,15:57:07,152015-11-10B004,220,COMP20010,108.0,15,2015-11-10,B004,0.25
8,16:02:23,162015-11-10B004,220,Vacant,-1.0,16,2015-11-10,B004,0.0
8,16:07:17,162015-11-10B004,220,Vacant,-1.0,16,2015-11-10,B004,0.0
8,16:11:52,162015-11-10B004,220,Vacant,-1.0,16,2015-11-10,B004,0.0
7,16:16:48,162015-11-10B004,220,Vacant,-1.0,16,2015-11-10,B004,0.0
0,16:21:41,162015-11-10B004,220,Vacant,-1.0,16,2015-11-10,B004,0.0
0,16:26:48,162015-11-10B004,220,Vacant,-1.0,16,2015-11-10,B004,0.0
0,16:31:51,162015-11-10B004,220,Vacant,-1.0,16,2015-11-10,B004,0.0
0,16:36:57,162015-11-10B004,220,Vacant,-1.0,16,2015-11-10,B004,0.0
0,16:42:01,162015-11-10B004,220,Vacant,-1.0,16,2015-11-10,B004,0.0
1,16:47:07,162015-11-10B004,220,Vacant,-1.0,16,2015-11-10,B004,0.0
0,16:52:25,162015-11-10B004,220,Vacant,-1.0,16,2015-11-10,B004,0.0
0,16:57:38,162015-11-10B004,220,Vacant,-1.0,16,2015-11-10,B004,0.0
12,09:04:34,92015-11-11B004,220,COMP30010,79.0,9,2015-11-11,B004,0.0
19,09:09:29,92015-11-11B004,220,COMP30010,79.0,9,2015-11-11,B004,0.0
22,09:14:24,92015-11-11B004,220,COMP30010,79.0,9,2015-11-11,B004,0.0
22,09:19:17,92015-11-11B004,220,COMP30010,79.0,9,2015-11-11,B004,0.0
23,09:24:21,92015-11-11B004,220,COMP30010,79.0,9,2015-11-11,B004,0.0
24,09:29:24,92015-11-11B004,220,COMP30010,79.0,9,2015-11-11,B004,0.0
24,09:35:33,92015-11-11B004,220,COMP30010,79.0,9,2015-11-11,B004,0.0
28,09:39:42,92015-11-11B004,220,COMP30010,79.0,9,2015-11-11,B004,0.0
25,09:44:59,92015-11-11B004,220,COMP30010,79.0,9,2015-11-11,B004,0.0
27,09:50:49,92015-11-11B004,220,COMP30010,79.0,9,2015-11-11,B004,0.0
26,09:55:46,92015-11-11B004,220,COMP30010,79.0,9,2015-11-11,B004,0.0
4,10:00:49,102015-11-11B004,220,Vacant,-1.0,10,2015-11-11,B004,0.0
2,10:05:48,102015-11-11B004,220,Vacant,-1.0,10,2015-11-11,B004,0.0
1,10:10:23,102015-11-11B004,220,Vacant,-1.0,10,2015-11-11,B004,0.0
0,10:15:20,102015-11-11B004,220,Vacant,-1.0,10,2015-11-11,B004,0.0
0,10:20:21,102015-11-11B004,220,Vacant,-1.0,10,2015-11-11,B004,0.0
0,10:25:26,102015-11-11B004,220,Vacant,-1.0,10,2015-11-11,B004,0.0
1,10:30:30,102015-11-11B004,220,Vacant,-1.0,10,2015-11-11,B004,0.0
2,10:35:33,102015-11-11B004,220,Vacant,-1.0,10,2015-11-11,B004,0.0
4,10:40:40,102015-11-11B004,220,Vacant,-1.0,10,2015-11-11,B004,0.0
8,10:45:51,102015-11-11B004,220,Vacant,-1.0,10,2015-11-11,B004,0.0
8,10:51:43,102015-11-11B004,220,Vacant,-1.0,10,2015-11-11,B004,0.0
13,10:57:07,102015-11-11B004,220,Vacant,-1.0,10,2015-11-11,B004,0.0
52,11:08:11,112015-11-11B004,220,COMP20020,98.0,11,2015-11-11,B004,0.25
47,11:11:29,112015-11-11B004,220,COMP20020,98.0,11,2015-11-11,B004,0.25
46,11:16:19,112015-11-11B004,220,COMP20020,98.0,11,2015-11-11,B004,0.25
48,11:21:32,112015-11-11B004,220,COMP20020,98.0,11,2015-11-11,B004,0.25
51,11:26:27,112015-11-11B004,220,COMP20020,98.0,11,2015-11-11,B004,0.25
54,11:31:30,112015-11-11B004,220,COMP20020,98.0,11,2015-11-11,B004,0.25
52,11:36:43,112015-11-11B004,220,COMP20020,98.0,11,2015-11-11,B004,0.25
56,11:41:47,112015-11-11B004,220,COMP20020,98.0,11,2015-11-11,B004,0.25
55,11:46:57,112015-11-11B004,220,COMP20020,98.0,11,2015-11-11,B004,0.25
60,11:52:14,112015-11-11B004,220,COMP20020,98.0,11,2015-11-11,B004,0.25
46,11:58:13,112015-11-11B004,220,COMP20020,98.0,11,2015-11-11,B004,0.25
48,12:03:11,122015-11-11B004,220,COMP20130,74.0,12,2015-11-11,B004,0.25
67,12:08:00,122015-11-11B004,220,COMP20130,74.0,12,2015-11-11,B004,0.25
71,12:12:36,122015-11-11B004,220,COMP20130,74.0,12,2015-11-11,B004,0.25
71,12:17:33,122015-11-11B004,220,COMP20130,74.0,12,2015-11-11,B004,0.25
69,12:22:29,122015-11-11B004,220,COMP20130,74.0,12,2015-11-11,B004,0.25
69,12:27:43,122015-11-11B004,220,COMP20130,74.0,12,2015-11-11,B004,0.25
72,12:32:47,122015-11-11B004,220,COMP20130,74.0,12,2015-11-11,B004,0.25
73,12:37:59,122015-11-11B004,220,COMP20130,74.0,12,2015-11-11,B004,0.25
75,12:43:08,122015-11-11B004,220,COMP20130,74.0,12,2015-11-11,B004,0.25
72,12:48:24,122015-11-11B004,220,COMP20130,74.0,12,2015-11-11,B004,0.25
27,12:53:50,122015-11-11B004,220,COMP20130,74.0,12,2015-11-11,B004,0.25
10,12:59:56,122015-11-11B004,220,COMP20130,74.0,12,2015-11-11,B004,0.25
9,13:10:24,132015-11-11B004,220,Vacant,-1.0,13,2015-11-11,B004,0.0
8,13:13:58,132015-11-11B004,220,Vacant,-1.0,13,2015-11-11,B004,0.0
8,13:18:51,132015-11-11B004,220,Vacant,-1.0,13,2015-11-11,B004,0.0
8,13:24:00,132015-11-11B004,220,Vacant,-1.0,13,2015-11-11,B004,0.0
6,13:29:00,132015-11-11B004,220,Vacant,-1.0,13,2015-11-11,B004,0.0
7,13:34:07,132015-11-11B004,220,Vacant,-1.0,13,2015-11-11,B004,0.0
7,13:39:05,132015-11-11B004,220,Vacant,-1.0,13,2015-11-11,B004,0.0
7,13:44:22,132015-11-11B004,220,Vacant,-1.0,13,2015-11-11,B004,0.0
6,13:49:31,132015-11-11B004,220,Vacant,-1.0,13,2015-11-11,B004,0.0
8,13:54:57,132015-11-11B004,220,Vacant,-1.0,13,2015-11-11,B004,0.0
9,14:00:45,142015-11-11B004,220,Vacant,-1.0,14,2015-11-11,B004,0.0
9,14:05:48,142015-11-11B004,220,Vacant,-1.0,14,2015-11-11,B004,0.0
10,14:10:17,142015-11-11B004,220,Vacant,-1.0,14,2015-11-11,B004,0.0
11,14:14:49,142015-11-11B004,220,Vacant,-1.0,14,2015-11-11,B004,0.0
11,14:19:53,142015-11-11B004,220,Vacant,-1.0,14,2015-11-11,B004,0.0
12,14:24:49,142015-11-11B004,220,Vacant,-1.0,14,2015-11-11,B004,0.0
13,14:30:02,142015-11-11B004,220,Vacant,-1.0,14,2015-11-11,B004,0.0
12,14:35:04,142015-11-11B004,220,Vacant,-1.0,14,2015-11-11,B004,0.0
14,14:40:08,142015-11-11B004,220,Vacant,-1.0,14,2015-11-11,B004,0.0
13,14:45:14,142015-11-11B004,220,Vacant,-1.0,14,2015-11-11,B004,0.0
14,14:50:31,142015-11-11B004,220,Vacant,-1.0,14,2015-11-11,B004,0.0
18,14:56:09,142015-11-11B004,220,Vacant,-1.0,14,2015-11-11,B004,0.0
28,15:01:42,152015-11-11B004,220,COMP30070,84.0,15,2015-11-11,B004,0.0
34,15:06:40,152015-11-11B004,220,COMP30070,84.0,15,2015-11-11,B004,0.0
34,15:11:08,152015-11-11B004,220,COMP30070,84.0,15,2015-11-11,B004,0.0
38,15:15:46,152015-11-11B004,220,COMP30070,84.0,15,2015-11-11,B004,0.0
36,15:20:50,152015-11-11B004,220,COMP30070,84.0,15,2015-11-11,B004,0.0
37,15:26:03,152015-11-11B004,220,COMP30070,84.0,15,2015-11-11,B004,0.0
37,15:31:08,152015-11-11B004,220,COMP30070,84.0,15,2015-11-11,B004,0.0
39,15:36:12,152015-11-11B004,220,COMP30070,84.0,15,2015-11-11,B004,0.0
35,15:41:22,152015-11-11B004,220,COMP30070,84.0,15,2015-11-11,B004,0.0
35,15:46:37,152015-11-11B004,220,COMP30070,84.0,15,2015-11-11,B004,0.0
35,15:51:49,152015-11-11B004,220,COMP30070,84.0,15,2015-11-11,B004,0.0
35,15:57:44,152015-11-11B004,220,COMP30070,84.0,15,2015-11-11,B004,0.0
34,16:02:39,162015-11-11B004,220,Vacant,-1.0,16,2015-11-11,B004,0.0
14,16:07:26,162015-11-11B004,220,Vacant,-1.0,16,2015-11-11,B004,0.0
1,16:12:04,162015-11-11B004,220,Vacant,-1.0,16,2015-11-11,B004,0.0
2,16:16:55,162015-11-11B004,220,Vacant,-1.0,16,2015-11-11,B004,0.0
2,16:21:54,162015-11-11B004,220,Vacant,-1.0,16,2015-11-11,B004,0.0
3,16:26:50,162015-11-11B004,220,Vacant,-1.0,16,2015-11-11,B004,0.0
2,16:31:59,162015-11-11B004,220,Vacant,-1.0,16,2015-11-11,B004,0.0
2,16:37:07,162015-11-11B004,220,Vacant,-1.0,16,2015-11-11,B004,0.0
2,16:42:10,162015-11-11B004,220,Vacant,-1.0,16,2015-11-11,B004,0.0
2,16:47:19,162015-11-11B004,220,Vacant,-1.0,16,2015-11-11,B004,0.0
2,16:52:33,162015-11-11B004,220,Vacant,-1.0,16,2015-11-11,B004,0.0
2,16:58:09,162015-11-11B004,220,Vacant,-1.0,16,2015-11-11,B004,0.0
34,09:00:25,92015-11-12B004,220,COMP41450 & COMP30120,143.0,9,2015-11-12,B004,0.5
60,09:05:30,92015-11-12B004,220,COMP41450 & COMP30120,143.0,9,2015-11-12,B004,0.5
73,09:10:05,92015-11-12B004,220,COMP41450 & COMP30120,143.0,9,2015-11-12,B004,0.5
84,09:14:42,92015-11-12B004,220,COMP41450 & COMP30120,143.0,9,2015-11-12,B004,0.5
88,09:20:31,92015-11-12B004,220,COMP41450 & COMP30120,143.0,9,2015-11-12,B004,0.5
93,09:25:07,92015-11-12B004,220,COMP41450 & COMP30120,143.0,9,2015-11-12,B004,0.5
91,09:34:49,92015-11-12B004,220,COMP41450 & COMP30120,143.0,9,2015-11-12,B004,0.5
92,09:39:49,92015-11-12B004,220,COMP41450 & COMP30120,143.0,9,2015-11-12,B004,0.5
89,09:45:11,92015-11-12B004,220,COMP41450 & COMP30120,143.0,9,2015-11-12,B004,0.5
88,09:50:17,92015-11-12B004,220,COMP41450 & COMP30120,143.0,9,2015-11-12,B004,0.5
16,09:55:57,92015-11-12B004,220,COMP41450 & COMP30120,143.0,9,2015-11-12,B004,0.5
19,10:01:26,102015-11-12B004,220,MATH10130,56.0,10,2015-11-12,B004,0.5
28,10:06:39,102015-11-12B004,220,MATH10130,56.0,10,2015-11-12,B004,0.5
34,10:10:55,102015-11-12B004,220,MATH10130,56.0,10,2015-11-12,B004,0.5
37,10:15:51,102015-11-12B004,220,MATH10130,56.0,10,2015-11-12,B004,0.5
36,10:20:46,102015-11-12B004,220,MATH10130,56.0,10,2015-11-12,B004,0.5
34,10:25:57,102015-11-12B004,220,MATH10130,56.0,10,2015-11-12,B004,0.5
38,10:30:49,102015-11-12B004,220,MATH10130,56.0,10,2015-11-12,B004,0.5
35,10:36:07,102015-11-12B004,220,MATH10130,56.0,10,2015-11-12,B004,0.5
39,10:41:09,102015-11-12B004,220,MATH10130,56.0,10,2015-11-12,B004,0.5
40,10:46:23,102015-11-12B004,220,MATH10130,56.0,10,2015-11-12,B004,0.5
6,10:51:38,102015-11-12B004,220,MATH10130,56.0,10,2015-11-12,B004,0.5
13,10:57:32,102015-11-12B004,220,MATH10130,56.0,10,2015-11-12,B004,0.5
27,11:03:05,112015-11-12B004,220,COMP30080,139.0,11,2015-11-12,B004,0.25
52,11:08:03,112015-11-12B004,220,COMP30080,139.0,11,2015-11-12,B004,0.25
59,11:12:09,112015-11-12B004,220,COMP30080,139.0,11,2015-11-12,B004,0.25
63,11:17:07,112015-11-12B004,220,COMP30080,139.0,11,2015-11-12,B004,0.25
70,11:22:05,112015-11-12B004,220,COMP30080,139.0,11,2015-11-12,B004,0.25
60,11:27:01,112015-11-12B004,220,COMP30080,139.0,11,2015-11-12,B004,0.25
72,11:32:06,112015-11-12B004,220,COMP30080,139.0,11,2015-11-12,B004,0.25
76,11:37:17,112015-11-12B004,220,COMP30080,139.0,11,2015-11-12,B004,0.25
73,11:42:20,112015-11-12B004,220,COMP30080,139.0,11,2015-11-12,B004,0.25
20,11:47:23,112015-11-12B004,220,COMP30080,139.0,11,2015-11-12,B004,0.25
10,11:53:08,112015-11-12B004,220,COMP30080,139.0,11,2015-11-12,B004,0.25
11,11:59:00,112015-11-12B004,220,COMP30080,139.0,11,2015-11-12,B004,0.25
33,12:03:59,122015-11-12B004,220,COMP20070,107.0,12,2015-11-12,B004,0.25
49,12:08:33,122015-11-12B004,220,COMP20070,107.0,12,2015-11-12,B004,0.25
55,12:13:18,122015-11-12B004,220,COMP20070,107.0,12,2015-11-12,B004,0.25
50,12:18:19,122015-11-12B004,220,COMP20070,107.0,12,2015-11-12,B004,0.25
50,12:23:18,122015-11-12B004,220,COMP20070,107.0,12,2015-11-12,B004,0.25
51,12:28:16,122015-11-12B004,220,COMP20070,107.0,12,2015-11-12,B004,0.25
51,12:33:29,122015-11-12B004,220,COMP20070,107.0,12,2015-11-12,B004,0.25
56,12:38:29,122015-11-12B004,220,COMP20070,107.0,12,2015-11-12,B004,0.25
56,12:43:40,122015-11-12B004,220,COMP20070,107.0,12,2015-11-12,B004,0.25
59,12:49:06,122015-11-12B004,220,COMP20070,107.0,12,2015-11-12,B004,0.25
57,12:54:34,122015-11-12B004,220,COMP20070,107.0,12,2015-11-12,B004,0.25
31,13:00:04,132015-11-12B004,220,COMP10110,113.0,13,2015-11-12,B004,0.5
54,13:05:08,132015-11-12B004,220,COMP10110,113.0,13,2015-11-12,B004,0.5
82,13:09:57,132015-11-12B004,220,COMP10110,113.0,13,2015-11-12,B004,0.5
88,13:14:36,132015-11-12B004,220,COMP10110,113.0,13,2015-11-12,B004,0.5
88,13:19:35,132015-11-12B004,220,COMP10110,113.0,13,2015-11-12,B004,0.5
85,13:24:27,132015-11-12B004,220,COMP10110,113.0,13,2015-11-12,B004,0.5
85,13:29:29,132015-11-12B004,220,COMP10110,113.0,13,2015-11-12,B004,0.5
88,13:34:42,132015-11-12B004,220,COMP10110,113.0,13,2015-11-12,B004,0.5
86,13:39:48,132015-11-12B004,220,COMP10110,113.0,13,2015-11-12,B004,0.5
81,13:44:55,132015-11-12B004,220,COMP10110,113.0,13,2015-11-12,B004,0.5
80,13:50:15,132015-11-12B004,220,COMP10110,113.0,13,2015-11-12,B004,0.5
37,13:55:51,132015-11-12B004,220,COMP10110,113.0,13,2015-11-12,B004,0.5
13,14:01:17,142015-11-12B004,220,ENVB30110,83.0,14,2015-11-12,B004,0.5
41,14:06:23,142015-11-12B004,220,ENVB30110,83.0,14,2015-11-12,B004,0.5
53,14:10:35,142015-11-12B004,220,ENVB30110,83.0,14,2015-11-12,B004,0.5
53,14:15:20,142015-11-12B004,220,ENVB30110,83.0,14,2015-11-12,B004,0.5
51,14:20:28,142015-11-12B004,220,ENVB30110,83.0,14,2015-11-12,B004,0.5
52,14:25:21,142015-11-12B004,220,ENVB30110,83.0,14,2015-11-12,B004,0.5
53,14:30:30,142015-11-12B004,220,ENVB30110,83.0,14,2015-11-12,B004,0.5
52,14:35:39,142015-11-12B004,220,ENVB30110,83.0,14,2015-11-12,B004,0.5
53,14:40:39,142015-11-12B004,220,ENVB30110,83.0,14,2015-11-12,B004,0.5
55,14:45:53,142015-11-12B004,220,ENVB30110,83.0,14,2015-11-12,B004,0.5
55,14:51:02,142015-11-12B004,220,ENVB30110,83.0,14,2015-11-12,B004,0.5
21,14:56:46,142015-11-12B004,220,ENVB30110,83.0,14,2015-11-12,B004,0.5
0,15:02:01,152015-11-12B004,220,Vacant,-1.0,15,2015-11-12,B004,0.25
0,15:07:11,152015-11-12B004,220,Vacant,-1.0,15,2015-11-12,B004,0.25
0,15:11:35,152015-11-12B004,220,Vacant,-1.0,15,2015-11-12,B004,0.25
0,15:16:25,152015-11-12B004,220,Vacant,-1.0,15,2015-11-12,B004,0.25
0,15:21:27,152015-11-12B004,220,Vacant,-1.0,15,2015-11-12,B004,0.25
0,15:26:26,152015-11-12B004,220,Vacant,-1.0,15,2015-11-12,B004,0.25
0,15:31:27,152015-11-12B004,220,Vacant,-1.0,15,2015-11-12,B004,0.25
0,15:36:30,152015-11-12B004,220,Vacant,-1.0,15,2015-11-12,B004,0.25
2,15:41:31,152015-11-12B004,220,Vacant,-1.0,15,2015-11-12,B004,0.25
2,15:46:58,152015-11-12B004,220,Vacant,-1.0,15,2015-11-12,B004,0.25
4,15:51:52,152015-11-12B004,220,Vacant,-1.0,15,2015-11-12,B004,0.25
6,15:57:18,152015-11-12B004,220,Vacant,-1.0,15,2015-11-12,B004,0.25
28,16:02:46,162015-11-12B004,220,COMP20010,108.0,16,2015-11-12,B004,0.0
53,16:07:56,162015-11-12B004,220,COMP20010,108.0,16,2015-11-12,B004,0.0
56,16:12:21,162015-11-12B004,220,COMP20010,108.0,16,2015-11-12,B004,0.0
57,16:17:16,162015-11-12B004,220,COMP20010,108.0,16,2015-11-12,B004,0.0
57,16:22:13,162015-11-12B004,220,COMP20010,108.0,16,2015-11-12,B004,0.0
58,16:27:11,162015-11-12B004,220,COMP20010,108.0,16,2015-11-12,B004,0.0
55,16:32:16,162015-11-12B004,220,COMP20010,108.0,16,2015-11-12,B004,0.0
57,16:37:19,162015-11-12B004,220,COMP20010,108.0,16,2015-11-12,B004,0.0
59,16:42:25,162015-11-12B004,220,COMP20010,108.0,16,2015-11-12,B004,0.0
58,16:47:38,162015-11-12B004,220,COMP20010,108.0,16,2015-11-12,B004,0.0
56,16:52:45,162015-11-12B004,220,COMP20010,108.0,16,2015-11-12,B004,0.0
20,16:57:53,162015-11-12B004,220,COMP20010,108.0,16,2015-11-12,B004,0.0
2,09:02:06,92015-11-13B004,220,Vacant,-1.0,9,2015-11-13,B004,0.0
3,09:07:24,92015-11-13B004,220,Vacant,-1.0,9,2015-11-13,B004,0.0
5,09:12:06,92015-11-13B004,220,Vacant,-1.0,9,2015-11-13,B004,0.0
4,09:16:50,92015-11-13B004,220,Vacant,-1.0,9,2015-11-13,B004,0.0
3,09:21:53,92015-11-13B004,220,Vacant,-1.0,9,2015-11-13,B004,0.0
3,09:26:57,92015-11-13B004,220,Vacant,-1.0,9,2015-11-13,B004,0.0
3,09:32:01,92015-11-13B004,220,Vacant,-1.0,9,2015-11-13,B004,0.0
6,09:37:04,92015-11-13B004,220,Vacant,-1.0,9,2015-11-13,B004,0.0
7,09:42:13,92015-11-13B004,220,Vacant,-1.0,9,2015-11-13,B004,0.0
10,09:47:13,92015-11-13B004,220,Vacant,-1.0,9,2015-11-13,B004,0.0
13,09:52:29,92015-11-13B004,220,Vacant,-1.0,9,2015-11-13,B004,0.0
20,09:57:44,92015-11-13B004,220,Vacant,-1.0,9,2015-11-13,B004,0.0
37,10:03:06,102015-11-13B004,220,MATH10200,96.0,10,2015-11-13,B004,0.0
50,10:08:10,102015-11-13B004,220,MATH10200,96.0,10,2015-11-13,B004,0.0
54,10:12:47,102015-11-13B004,220,MATH10200,96.0,10,2015-11-13,B004,0.0
56,10:17:41,102015-11-13B004,220,MATH10200,96.0,10,2015-11-13,B004,0.0
54,10:22:48,102015-11-13B004,220,MATH10200,96.0,10,2015-11-13,B004,0.0
57,10:27:48,102015-11-13B004,220,MATH10200,96.0,10,2015-11-13,B004,0.0
58,10:32:52,102015-11-13B004,220,MATH10200,96.0,10,2015-11-13,B004,0.0
58,10:38:05,102015-11-13B004,220,MATH10200,96.0,10,2015-11-13,B004,0.0
60,10:43:09,102015-11-13B004,220,MATH10200,96.0,10,2015-11-13,B004,0.0
62,10:48:24,102015-11-13B004,220,MATH10200,96.0,10,2015-11-13,B004,0.0
51,10:54:19,102015-11-13B004,220,MATH10200,96.0,10,2015-11-13,B004,0.0
27,11:05:01,112015-11-13B004,220,COMP30070,84.0,11,2015-11-13,B004,0.0
27,11:09:28,112015-11-13B004,220,COMP30070,84.0,11,2015-11-13,B004,0.0
27,11:14:02,112015-11-13B004,220,COMP30070,84.0,11,2015-11-13,B004,0.0
31,11:18:58,112015-11-13B004,220,COMP30070,84.0,11,2015-11-13,B004,0.0
34,11:23:59,112015-11-13B004,220,COMP30070,84.0,11,2015-11-13,B004,0.0
33,11:29:02,112015-11-13B004,220,COMP30070,84.0,11,2015-11-13,B004,0.0
34,11:34:13,112015-11-13B004,220,COMP30070,84.0,11,2015-11-13,B004,0.0
37,11:39:25,112015-11-13B004,220,COMP30070,84.0,11,2015-11-13,B004,0.0
36,11:44:06,112015-11-13B004,220,COMP30070,84.0,11,2015-11-13,B004,0.0
37,11:49:20,112015-11-13B004,220,COMP30070,84.0,11,2015-11-13,B004,0.0
38,11:54:36,112015-11-13B004,220,COMP30070,84.0,11,2015-11-13,B004,0.0
18,12:00:04,122015-11-13B004,220,Vacant,-1.0,12,2015-11-13,B004,0.0
4,12:04:58,122015-11-13B004,220,Vacant,-1.0,12,2015-11-13,B004,0.0
1,12:09:51,122015-11-13B004,220,Vacant,-1.0,12,2015-11-13,B004,0.0
1,12:14:44,122015-11-13B004,220,Vacant,-1.0,12,2015-11-13,B004,0.0
3,12:19:41,122015-11-13B004,220,Vacant,-1.0,12,2015-11-13,B004,0.0
5,12:25:21,122015-11-13B004,220,Vacant,-1.0,12,2015-11-13,B004,0.0
5,12:30:02,122015-11-13B004,220,Vacant,-1.0,12,2015-11-13,B004,0.0
9,12:35:11,122015-11-13B004,220,Vacant,-1.0,12,2015-11-13,B004,0.0
3,12:40:15,122015-11-13B004,220,Vacant,-1.0,12,2015-11-13,B004,0.0
5,12:45:19,122015-11-13B004,220,Vacant,-1.0,12,2015-11-13,B004,0.0
7,12:50:41,122015-11-13B004,220,Vacant,-1.0,12,2015-11-13,B004,0.0
18,12:55:37,122015-11-13B004,220,Vacant,-1.0,12,2015-11-13,B004,0.0
28,13:01:23,132015-11-13B004,220,COMP20110,103.0,13,2015-11-13,B004,0.0
42,13:06:11,132015-11-13B004,220,COMP20110,103.0,13,2015-11-13,B004,0.0
46,13:10:46,132015-11-13B004,220,COMP20110,103.0,13,2015-11-13,B004,0.0
44,13:15:47,132015-11-13B004,220,COMP20110,103.0,13,2015-11-13,B004,0.0
49,13:20:42,132015-11-13B004,220,COMP20110,103.0,13,2015-11-13,B004,0.0
26,13:25:38,132015-11-13B004,220,COMP20110,103.0,13,2015-11-13,B004,0.0
18,13:30:42,132015-11-13B004,220,COMP20110,103.0,13,2015-11-13,B004,0.0
7,13:35:58,132015-11-13B004,220,COMP20110,103.0,13,2015-11-13,B004,0.0
5,13:40:53,132015-11-13B004,220,COMP20110,103.0,13,2015-11-13,B004,0.0
5,13:46:00,132015-11-13B004,220,COMP20110,103.0,13,2015-11-13,B004,0.0
9,13:51:11,132015-11-13B004,220,COMP20110,103.0,13,2015-11-13,B004,0.0
20,13:56:23,132015-11-13B004,220,COMP20110,103.0,13,2015-11-13,B004,0.0
57,14:01:45,142015-11-13B004,220,COMP10110,113.0,14,2015-11-13,B004,0.5
99,14:06:50,142015-11-13B004,220,COMP10110,113.0,14,2015-11-13,B004,0.5
114,14:11:24,142015-11-13B004,220,COMP10110,113.0,14,2015-11-13,B004,0.5
115,14:16:18,142015-11-13B004,220,COMP10110,113.0,14,2015-11-13,B004,0.5
118,14:21:16,142015-11-13B004,220,COMP10110,113.0,14,2015-11-13,B004,0.5
120,14:26:22,142015-11-13B004,220,COMP10110,113.0,14,2015-11-13,B004,0.5
118,14:31:22,142015-11-13B004,220,COMP10110,113.0,14,2015-11-13,B004,0.5
115,14:36:24,142015-11-13B004,220,COMP10110,113.0,14,2015-11-13,B004,0.5
116,14:41:31,142015-11-13B004,220,COMP10110,113.0,14,2015-11-13,B004,0.5
116,14:46:32,142015-11-13B004,220,COMP10110,113.0,14,2015-11-13,B004,0.5
110,14:51:37,142015-11-13B004,220,COMP10110,113.0,14,2015-11-13,B004,0.5
50,14:57:02,142015-11-13B004,220,COMP10110,113.0,14,2015-11-13,B004,0.5
15,15:02:00,152015-11-13B004,220,COMP30220,38.0,15,2015-11-13,B004,0.5
10,15:07:01,152015-11-13B004,220,COMP30220,38.0,15,2015-11-13,B004,0.5
5,15:11:44,152015-11-13B004,220,COMP30220,38.0,15,2015-11-13,B004,0.5
4,15:16:50,152015-11-13B004,220,COMP30220,38.0,15,2015-11-13,B004,0.5
4,15:21:49,152015-11-13B004,220,COMP30220,38.0,15,2015-11-13,B004,0.5
4,15:26:53,152015-11-13B004,220,COMP30220,38.0,15,2015-11-13,B004,0.5
5,15:31:52,152015-11-13B004,220,COMP30220,38.0,15,2015-11-13,B004,0.5
5,15:36:54,152015-11-13B004,220,COMP30220,38.0,15,2015-11-13,B004,0.5
2,15:42:09,152015-11-13B004,220,COMP30220,38.0,15,2015-11-13,B004,0.5
2,15:47:01,152015-11-13B004,220,COMP30220,38.0,15,2015-11-13,B004,0.5
1,15:52:05,152015-11-13B004,220,COMP30220,38.0,15,2015-11-13,B004,0.5
1,15:57:11,152015-11-13B004,220,COMP30220,38.0,15,2015-11-13,B004,0.5
1,16:02:16,162015-11-13B004,220,Vacant,-1.0,16,2015-11-13,B004,0.0
0,16:07:19,162015-11-13B004,220,Vacant,-1.0,16,2015-11-13,B004,0.0
0,16:12:16,162015-11-13B004,220,Vacant,-1.0,16,2015-11-13,B004,0.0
1,16:17:17,162015-11-13B004,220,Vacant,-1.0,16,2015-11-13,B004,0.0
0,16:22:15,162015-11-13B004,220,Vacant,-1.0,16,2015-11-13,B004,0.0
0,16:27:22,162015-11-13B004,220,Vacant,-1.0,16,2015-11-13,B004,0.0
0,16:32:22,162015-11-13B004,220,Vacant,-1.0,16,2015-11-13,B004,0.0
0,16:37:24,162015-11-13B004,220,Vacant,-1.0,16,2015-11-13,B004,0.0
0,16:42:22,162015-11-13B004,220,Vacant,-1.0,16,2015-11-13,B004,0.0
0,16:47:28,162015-11-13B004,220,Vacant,-1.0,16,2015-11-13,B004,0.0
0,16:52:29,162015-11-13B004,220,Vacant,-1.0,16,2015-11-13,B004,0.0
0,16:57:35,162015-11-13B004,220,Vacant,-1.0,16,2015-11-13,B004,0.0
